,cif_id,largest_cavity_diameter
0,pcu+N678+E87,20.311573028564453
1,pcu+N691+E107,19.345577239990234
2,pcu+N608+E5,15.393780708312988
3,pcu+N373+E47,20.29806137084961
4,pcu+N183+E134,10.850902557373047
5,pcu+N289+E28,20.14269256591797
6,pcu+N250+E222,11.563576698303223
7,pcu+N289+E34,17.758102416992188
8,pcu+N504+E139,6.049215316772461
9,pcu+N30+E114,19.318557739257812
10,pcu+N555+E90,13.269267082214355
11,pcu+N167+E2,19.46717071533203
12,pcu+N234+E155,13.961675643920898
13,pcu+N144+E28,21.128952026367188
14,pcu+N180+E232,12.965282440185547
15,pcu+N65+E67,5.037200450897217
16,pcu+N334+E121,19.217227935791016
17,pcu+N205+E12,18.649791717529297
18,pcu+N394+E66,7.5940470695495605
19,pcu+N49+E10,23.38519287109375
20,pcu+N240+E90,12.42486572265625
21,pcu+N556+E187,11.019783020019531
22,pcu+N657+E122,14.427785873413086
23,pcu+N162+E13,11.958756446838379
24,pcu+N36+E57,10.266576766967773
25,pcu+N577+E68,17.879695892333984
26,pcu+N425+E113,14.873629570007324
27,pcu+N668+E196,22.6961612701416
28,pcu+N489+E187,15.589681625366211
29,pcu+N341+E57,10.428701400756836
30,pcu+N183+E216,6.916626453399658
31,pcu+N384+E96,13.532720565795898
32,pcu+N668+E181,14.04273796081543
33,pcu+N612+E131,7.691153049468994
34,pcu+N521+E216,7.817813396453857
35,pcu+N148+E182,5.311630725860596
36,pcu+N447+E184,8.162328720092773
37,pcu+N630+E166,8.21045970916748
38,pcu+N556+E175,6.36248779296875
39,pcu+N173+E201,8.983086585998535
40,pcu+N135+E34,13.292909622192383
41,pcu+N250+E25,6.192763328552246
42,pcu+N309+E190,10.577316284179688
43,pcu+N668+E188,13.995451927185059
44,pcu+N240+E2,19.527969360351562
45,pcu+N295+E215,12.161413192749023
46,pcu+N576+E193,14.063003540039062
47,pcu+N508+E159,8.261968612670898
48,pcu+N453+E78,16.15036392211914
49,pcu+N152+E71,5.958019733428955
50,pcu+N392+E220,12.012798309326172
51,pcu+N274+E163,16.70429039001465
52,pcu+N483+E88,14.981712341308594
53,pcu+N491+E152,17.508159637451172
54,pcu+N394+E115,5.667967796325684
55,pcu+N560+E171,8.041579246520996
56,pcu+N504+E83,17.177154541015625
57,pcu+N489+E104,17.683795928955078
58,pcu+N116+E69,6.868178844451904
59,pcu+N222+E171,8.760165214538574
60,pcu+N328+E159,10.945474624633789
61,pcu+N33+E116,15.47484302520752
62,pcu+N30+E4,19.494192123413086
63,pcu+N494+E9,24.344432830810547
64,pcu+N59+E128,7.134692668914795
65,pcu+N691+E225,23.53380584716797
66,pcu+N162+E83,21.182994842529297
67,pcu+N555+E179,12.951772689819336
68,pcu+N630+E71,7.10830545425415
69,pcu+N314+E174,13.569873809814453
70,pcu+N264+E40,15.096550941467285
71,pcu+N480+E38,11.144754409790039
72,pcu+N148+E190,8.854738235473633
73,pcu+N49+E184,4.430075645446777
74,pcu+N139+E91,15.353248596191406
75,pcu+N690+E215,13.75901985168457
76,pcu+N465+E80,14.258905410766602
77,pcu+N274+E203,22.479995727539062
78,pcu+N576+E26,9.905172348022461
79,pcu+N65+E131,5.754941463470459
80,pcu+N41+E234,13.259134292602539
81,pcu+N552+E34,18.86595916748047
82,pcu+N590+E108,7.541272163391113
83,pcu+N214+E158,7.986693382263184
84,pcu+N222+E17,16.636737823486328
85,pcu+N314+E82,18.433624267578125
86,pcu+N274+E28,23.574337005615234
87,pcu+N548+E198,18.521442413330078
88,pcu+N453+E43,7.743505954742432
89,pcu+N612+E223,19.03483772277832
90,pcu+N314+E163,14.225129127502441
91,pcu+N180+E206,7.819501876831055
92,pcu+N394+E1,19.136165618896484
93,pcu+N613+E52,7.977405071258545
94,pcu+N438+E220,6.849601745605469
95,pcu+N55+E219,15.846379280090332
96,pcu+N143+E215,12.380956649780273
97,pcu+N691+E218,17.231197357177734
98,pcu+N264+E131,5.84909200668335
99,pcu+N576+E212,6.145476818084717
