,cif_id,nitrogen_uptake_1bar_298K
0,pcu+N691+E107,0.3000999391078949
1,pcu+N289+E34,0.2651329040527344
2,pcu+N691+E134,0.30569466948509216
3,pcu+N691+E113,0.3580218255519867
4,pcu+N691+E225,0.27533504366874695
5,pcu+N289+E52,0.33194053173065186
6,pcu+N691+E102,0.30618831515312195
7,pcu+N691+E218,0.27039849758148193
8,pcu+N289+E85,0.34333565831184387
9,pcu+N289+E149,0.2880054712295532
10,pcu+N691+E118,0.24991194903850555
11,pcu+N289+E139,0.29935944080352783
12,pcu+N691+E61,0.24077938497066498
13,pcu+N289+E136,0.2833157479763031
14,pcu+N691+E76,0.30701106786727905
15,pcu+N691+E2,0.20984382927417755
16,pcu+N289+E17,0.2305772304534912
17,pcu+N691+E67,0.4498000144958496
18,pcu+N691+E159,0.3298836350440979
19,pcu+N691+E52,0.3352726697921753
20,pcu+N289+E204,0.23806428909301758
21,pcu+N691+E128,0.32132697105407715
22,pcu+N691+E203,0.2745945453643799
23,pcu+N289+E76,0.3482721745967865
24,pcu+N289+E66,0.158010333776474
25,pcu+N289+E63,0.36573514342308044
26,pcu+N289+E184,0.46539121866226196
27,pcu+N289+E165,0.32276681065559387
28,pcu+N691+E149,0.3153208792209625
29,pcu+N691+E25,0.3948143422603607
30,pcu+N691+E17,0.1861485093832016
31,pcu+N691+E69,0.4268451929092407
32,pcu+N691+E73,0.3277444839477539
33,pcu+N289+E113,0.2297544777393341
34,pcu+N289+E134,0.2928597033023834
35,pcu+N289+E123,0.19009773433208466
36,pcu+N691+E220,0.32404208183288574
37,pcu+N289+E61,0.22383064031600952
38,pcu+N289+E187,0.28561946749687195
39,pcu+N289+E135,0.19108504056930542
40,pcu+N289+E92,0.28183478116989136
41,pcu+N289+E98,0.37789133191108704
42,pcu+N691+E163,0.2874295115470886
43,pcu+N289+E159,0.2703162431716919
44,pcu+N691+E68,0.2541080117225647
45,pcu+N691+E63,0.38917332887649536
46,pcu+N289+E234,0.27722737193107605
47,pcu+N691+E234,0.25805720686912537
48,pcu+N289+E190,0.36007869243621826
49,pcu+N289+E69,0.43227535486221313
50,pcu+N289+E158,0.24258944392204285
51,pcu+N289+E25,0.2502410411834717
52,pcu+N289+E218,0.2386402189731598
53,pcu+N289+E72,0.3398800790309906
54,pcu+N289+E79,0.44017380475997925
55,pcu+N289+E86,0.27698054909706116
56,pcu+N691+E153,0.2297544777393341
